url1,url,name,adresse,rating,rater,latlong,description,city
https://www.booking.com/searchresults.fr.html?ss=lyon&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/meininger-lyon-centre-berthelot.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=cef753a4321200dc&srepoch=1661082825&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Rue Professeur Zimmermann 7, 7e arr., 69007 Lyon, France",8.4,6232,"['45.74608300,4.83718700']","Installé à Lyon, le MEININGER Hotel Lyon Centre Berthelot propose un bar, un parking privé, un salon commun et une terrasse. Il vous accueille à 200 mètres du musée de la Résistance et à 3,1 km de la basilique Notre-Dame de Fourvière.  Toutes les chambres disposent d’une télévision par câble à écran plat et d’une salle de bains privative.  Le matin, cet hôtel sert un petit-déjeuner buffet ou continental.  Vous profiterez également d’une réception ouverte 24h/24, d’une cuisine commune et d’un service de billetterie.  Le MEININGER Hotel Lyon Centre Berthelot se trouve à 2,9 km du musée des Beaux-Arts de Lyon, à 2,4 km du musée des Confluences et à 1,3 km de la gare de Lyon-Perrache. L’aéroport de Lyon-Saint-Exupéry, le plus proche, est situé à 26 km. ",lyon
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/hotellouparadou.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Route de Valensole, 04800 Gréoux-les-Bains, France",8.8,980,"['43.76062200,5.88897400']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Lou Paradou !  Connectez-vous ou inscrivez-vous  pour économiser.  L'hôtel Lou Paradou vous accueille à Gréoux-les-Bains, au bord du Verdon, au milieu des champs de lavande du cœur de la Provence. Il est situé dans un grand parc et dispose d'une piscine extérieure chauffée ouverte en saison, d'un sauna infrarouge et d'un hammam.  Les studios climatisés sont équipés d'une kitchenette, d'une connexion Wi-Fi gratuite ainsi que d'un balcon ou d'une terrasse privé. Certains offrent une vue sur le parc et sont pourvus de la climatisation.  Le matin, un petit-déjeuner composé de confitures faites maison ainsi que de fruits au sirop est servi. L'établissement se situe à seulement 400 mètres du centre piétonnier du village de Gréoux. Un parking gratuit est disponible sur place.  Lors de votre séjour à l'établissement Lou Paradou, vous pourrez découvrir les gorges du Verdon, le plus grand canyon d'Europe, et les villages du Lubéron ainsi que ceux de Haute-Provence, perchés sur les collines. Dans les environs de Gréoux, vous pourrez pratiquer des activités telles que la randonnée, le VTT, la descente en eaux vives, le parapente et l'escalade.  L'aéroport de Marseille Provence est distant de 80 km, tandis que la gare TGV d'Aix-en-Provence se trouve à 70 km. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=lyon&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/campanile-lyon-centre-forum-part-dieu.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=cef753a4321200dc&srepoch=1661082825&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Forum Part-Dieu, 31 Rue Maurice Flandin, 3e arr., 69003 Lyon, France",7.8,5299,"['45.76027411,4.86332774']","Le Campanile Lyon Centre Part-Dieu propose des chambres climatisées avec une connexion Wi-Fi gratuite en face de la gare ferroviaire de Lyon-Part-Dieu. Le bar-restaurant présent sur place propose des repas et des boissons sous forme de buffet.  Les chambres modernes du Campanile Lyon Centre Part-Dieu sont équipées d’une télévision par satellite à écran plat. Elles comprennent également un plateau/bouilloire de courtoisie avec des biscuits.  Le Campanile Lyon Centre sert un petit-déjeuner continental. Le restaurant propose une cuisine française traditionnelle et régionale pour le déjeuner et le dîner.  La réception de l’établissement est ouverte 24h/24. En soirée, vous pourrez vous détendre dans la salle de lecture du Campanile Lyon Centre Part-Dieu, dotée de journaux gratuits.  Le Lyon Centre Part-Dieu est idéalement situé à seulement 800 mètres de la station de métro Gare Part-Dieu Vivier Merle. Le Vieux Lyon est à 3,5 km. La navette aéroport Rhône-Express s'arrête à proximité de l'hôtel. ",lyon
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/clos-augusta-2.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from=searchresults,Appartement,"Quartier des Capuçins, 04500 Riez, France",8.5,55,"['43.81792579,6.09625897']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Clos Augusta 2 !  Connectez-vous ou inscrivez-vous  pour économiser.  Situé à Riez, en Provence-Alpes-Côte d'Azur, le Clos Augusta 2 dispose d'un jardin. Vous séjournerez à 41 km de Digne-les-Bains et bénéficierez d'un parking privé gratuit.  Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.  Vous séjournerez à 15 km de Moustiers-Sainte-Marie et à 35 km de Manosque. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 94 km. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/villa-borghese.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Avenue des Thermes, 04800 Gréoux-les-Bains, France",7.5,410,"['43.75813877,5.89472026']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement Villa Borghese, The Originals Relais !  Connectez-vous  pour économiser.  Situé à Gréoux-les-Bains, entre les gorges du Verdon et le Lubéron, l'établissement Villa Borghese vous accueille dans un parc entouré de chênes centenaires. Il dispose d'une piscine extérieure chauffée avec terrasse et d'un centre de bien-être.  Offrant une vue sur le jardin, ses chambres intimes sont équipées de la climatisation et d'une télévision par satellite. Leur salle de bains privative est pourvue d'une baignoire et d'articles de toilette gratuits. Une connexion Wi-Fi est disponible gratuitement.  Recommandé par les guides de voyages et de restaurants, le restaurant gastronomique situé sur place, La Table de Pauline, sert le petit-déjeuner chaque matin et une cuisine provençale. Le Côté Jardin propose quant à lui des repas dans un cadre décontracté.  Un court de tennis et un sauna sont également à votre disposition sur place. Le Villa Borghese se trouve à 14 km de l'autoroute A51 et à 16 km de Manosque. La gare TGV d'Aix-en-Provence se situe à 70 km. Un parking privé est disponible gratuitement sur place. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/holiday-home-la-clorinde.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from=searchresults,B&B / Chambre d'hôtes,"chemin du Jas du colombier, 04360 Moustiers-Sainte-Marie, France",9.2,357,"['43.83828039,6.22067034']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Clorinde !  Connectez-vous  pour économiser.  Installée à 800 mètres de Moustiers-Sainte-Marie, la maison d'hôtes La Clorinde vous propose une vue panoramique sur les montagnes, un grand jardin et une terrasse. Décorée dans des tons colorés, elle comprend également une connexion Wi-Fi gratuite.  Les chambres disposent du chauffage et d'une salle de bains avec des articles de toilette gratuits ainsi qu'une baignoire ou une douche.  Pour bien démarrer votre journée, vous dégusterez chaque matin un petit-déjeuner continental. Sur demande, des repas faits maison sont également disponibles sur place. Après votre déjeuner, vous pourrez vous détendre dans le salon commun agrémenté d'une cheminée.  Pendant votre séjour, vous profiterez d'une réception ouverte 24h/24 et d'un barbecue. Sur place ou dans les environs, vous pourrez pratiquer de nombreuses activités, comme des randonnées à pied et à vélo.  Les Gorges du Verdon vous attendent à 3 km de La Clorinde. Un parking est à votre disposition gratuitement sur place. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-canyons-du-verdon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from=searchresults,Hôtel,"Boulevard Saint Michel, 04120 Castellane, France",7.3,1034,"['43.85067238,6.50822997']","Situé dans le parc régional du Verdon, l'établissement Les Canyons du Verdon dispose d'une piscine extérieure avec chaises longues, d'un jardin et d’un terrain de pétanque. Le lac de Castillon est à seulement 4,5 km. Vous bénéficierez gratuitement d’une connexion Wi-Fi dans l’ensemble des locaux.  Décorées dans des couleurs fraîches, toutes les chambres disposent d'une entrée privée, tandis que certaines comprennent un balcon, une vue sur la piscine ou le jardin et une télévision. Elles sont dotées d’une salle de bains privative.  Un petit-déjeuner buffet est servi sur place. Vous trouverez des bars, des restaurants et des magasins dans le village de Castellane, à seulement 250 mètres.  Une salle de conférence est disponible sur demande. Elle peut accueillir jusqu'à 20 personnes.  L’hôtel est à 15 minutes de marche de la chapelle de Notre-Dame du Roc et à 20 minutes de route de Saint-André-les-Alpes. Vous pourrez profiter gratuitement d’un parking privé sur place et d’une connexion Wi-Fi à la réception. Un local à motos est également disponible gratuitement. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/camping-a-la-ferme-de-bourras.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from=searchresults,Camping,"Camping Bourras, 04120 La Palud-sur-Verdon, France",8.8,168,"['43.78247417,6.35027342']","Situé à La Palud-sur-Verdon, le Ferme de Bourras propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.  Dotés d'une terrasse offrant une vue sur la montagne, tous les logements comprennent une cuisine équipée d'un grille-pain, d'un réfrigérateur, de plaques de cuisson, d'une bouilloire et d'une machine à café.  Ce camping dispose d'un barbecue.  Dans les environs, vous pourrez faire du vélo.  Vous séjournerez à 7 km des gorges du Verdon. Enfin, l'aéroport de Nice-Côte d'Azur, le plus proche, se trouve à 108 km du Ferme de Bourras. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-ferme-rose.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from=searchresults,Hôtel,"La Ferme Rose, Chemin de Peyrengue, 04360 Moustiers-Sainte-Marie, France",9.0,577,"['43.83838463,6.21520936']","Situé à 1 km de Moustiers-Sainte-Marie, l'établissement La Ferme Rose dispose d'une grande collection d'objets des années 1950 ainsi que de peintures de Maurice Vagh-Weinmann. Il propose également une piscine extérieure en saison et une terrasse meublée.  Climatisées et insonorisées, les chambres de La Ferme Rose bénéficient toutes d'une décoration qui leur est propre. Elles disposent d'une connexion Wi-Fi gratuite, d'une télévision et d'une salle de bains privative. Certaines possèdent un balcon et offrent une vue sur la vallée ou sur le jardin.  Un petit-déjeuner continental vous sera servi tous les jours. Vous savourerez un verre au bar de l'hôtel ou sur l'une des deux terrasses tout en admirant la vue sur le jardin.  Dans la région, vous pourrez pratiquer la randonnée à pied ou à vélo et faire du parapente. Au lac de Sainte-Croix, situé à 5 km de l'établissement, vous vous adonnerez à la pêche et à des activités nautiques. Les gorges du Verdon se trouvent également à 5 km. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/logis-altitude-823.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from=searchresults,Hôtel,"Grande Rue, 83630 Aiguines, France",8.0,404,"['43.77633074,6.24252310']","Situé au cœur du parc national du Verdon, l'Altitude 823 se trouve dans le village d'Aiguines. Il donne sur le lac de Sainte-Croix, où vous pourrez faire du canoë-kayak ou louer des pédalos.  Toutes les chambres disposent d'une salle de bains privative avec sèche-cheveux, d'une télévision et de stores électriques.  Un petit-déjeuner continental est servi chaque matin.  L'Altitude 823 est entouré de nombreux sentiers de randonnée. Vous pourrez faire du vélo, de la planche à voile ou visiter les vignobles de Provence. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/bastide-du-calalou.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=c37053a4f1430042&srepoch=1661082825&from_sustainable_property_sr=1&from=searchresults,Hôtel,"Le Village, 83630 Moissac-Bellevue, France",8.4,641,"['43.65436638,6.16950452']"," Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Bastide du Calalou; BW Signature Collection !  Connectez-vous  pour économiser.  La Bastide Du Calalou est située à 30 minutes de route des Gorges du Verdon et à 20 minutes en voiture du lac de Sainte-Croix. Elle dispose d'une piscine extérieure chauffée, d'un court de tennis et de chambres élégantes donnant sur la vallée d'Aups.  Les chambres sont équipées d'une connexion Wi-Fi gratuite ainsi que d'une télévision par satellite à écran plat. Certaines sont munies d'un lecteur DVD et de vidéo.  Un petit-déjeuner buffet complet est servi tous les matins. Vous pourrez déguster une cuisine régionale préparée avec des produits locaux au restaurant de l'établissement. Vous pourrez déjeuner et dîner à l'intérieur du restaurant ou sur la terrasse.  La Bastide Du Calalou se trouve à proximité du village de Tourtour et du marché de la truffe noire, le troisième plus important de France, qui se tient de décembre à avril. ",verdon-gorge
